file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
gnss_raw.txt,13.500,2437,379939.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.600,2437,379940.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.700,2437,379940.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.800,2437,379940.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,13.900,2437,379940.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.000,2437,379940.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.100,2437,379940.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.200,2437,379940.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.300,2437,379940.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.400,2437,379940.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.500,2437,379940.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.600,2437,379941.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.700,2437,379941.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.800,2437,379941.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,14.900,2437,379941.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.000,2437,379941.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.100,2437,379941.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.200,2437,379941.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.300,2437,379941.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.400,2437,379941.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.500,2437,379941.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.600,2437,379942.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.700,2437,379942.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,15.800,2437,379942.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
